iteration,time,id,x,y,speed,orientation,cell,group,status,goal_x,goal_y,radius
539,269.5,yyzwu,1.35667534245651,3.83325834506054,0.4,135,0,7,move,5,12,0.29
540,270,zeivj,1.39316967551498,1.36770142829729,0.234375,35,7,0,move,8.96792893218814,7,0.25
540,270,owkvn,8.66736583695635,1.34269593489984,0.4,-45.9150335637611,0,1,completing goal,8.97732233047034,1.02267766952966,0.29
540,270,ttmkh,7.45619410300378,3.0394825723328,1.1865234375,200,5,2,move,3.66666666666667,1.03207106781187,0.25
540,270,rpdha,1.28122268210825,7.02006460927158,0.15625,-175.395808167164,0,3,completing goal,1.03207106781187,7,0.25
540,270,qtrki,3.89692992074844,9.44224388208626,0.15625,100.646725913006,0,4,completing goal,3.8404044011452,9.74292893218813,0.25
540,270,puiiq,6.26930200839238,1.28444261675888,0.59326171875,250,29,5,move,6.33333333333333,1.03207106781187,0.25
540,270,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
540,270,yyzwu,1.35667534245651,3.83325834506054,0.4,270,0,7,move,1.02267766952966,1.02267766952966,0.29
541,270.5,zeivj,1.55248159120502,1.4419897946189,0.3515625,25,7,0,move,8.96792893218814,7,0.25
541,270.5,owkvn,8.66736583695635,1.34269593489984,0.4,-45.9150335637611,0,1,completing goal,8.97732233047034,1.02267766952966,0.29
541,270.5,ttmkh,6.89871044369964,2.83657511425629,1.1865234375,200,17,2,move,3.66666666666667,1.03207106781187,0.25
541,270.5,rpdha,1.28122268210825,7.02006460927158,0.15625,-175.395808167164,0,3,completing goal,1.03207106781187,7,0.25
541,270.5,qtrki,3.89692992074844,9.44224388208626,0.15625,100.646725913006,0,4,completing goal,3.8404044011452,9.74292893218813,0.25
541,270.5,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
541,270.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
541,270.5,yyzwu,1.30458088915643,3.53781601915688,0.6,260,7,7,move,1.02267766952966,1.02267766952966,0.29
542,271,zeivj,1.79144946474007,1.55342234410131,0.52734375,25,6,0,move,8.96792893218814,7,0.25
542,271,owkvn,8.66736583695635,1.34269593489984,0.4,-45.9150335637611,0,1,completing goal,8.97732233047034,1.02267766952966,0.29
542,271,ttmkh,6.3412267843955,2.63366765617978,1.1865234375,200,17,2,move,3.66666666666667,1.03207106781187,0.25
542,271,rpdha,1.28122268210825,7.02006460927158,0.15625,45,0,3,move,5,12,0.25
542,271,qtrki,3.89692992074844,9.44224388208626,0.15625,100.646725913006,0,4,completing goal,3.8404044011452,9.74292893218813,0.25
542,271,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
542,271,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
542,271,yyzwu,1.30458088915643,3.08781601915688,0.9,270,5,7,move,1.02267766952966,1.02267766952966,0.29
543,271.5,zeivj,2.14990127504266,1.72057116832493,0.791015625,25,6,0,move,8.96792893218814,7,0.25
543,271.5,owkvn,8.66736583695635,1.34269593489984,0.4,-45.9150335637611,0,1,completing goal,8.97732233047034,1.02267766952966,0.29
543,271.5,ttmkh,5.75697804420516,2.53064883983929,1.1865234375,190,18,2,move,3.66666666666667,1.03207106781187,0.25
543,271.5,rpdha,1.28122268210825,7.02006460927158,0.15625,45,0,3,move,8.96792893218814,4,0.25
543,271.5,qtrki,3.89692992074844,9.44224388208626,0.15625,100.646725913006,0,4,completing goal,3.8404044011452,9.74292893218813,0.25
543,271.5,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
543,271.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
543,271.5,yyzwu,1.30458088915643,2.41281601915688,1.35,270,6,7,move,1.02267766952966,1.02267766952966,0.29
544,272,zeivj,2.63587282475512,2.06085211078905,1.1865234375,35,5,0,move,8.96792893218814,7,0.25
544,272,owkvn,8.66736583695635,1.34269593489984,0.4,-45.9150335637611,0,1,completing goal,8.97732233047034,1.02267766952966,0.29
544,272,ttmkh,5.24319832467484,2.23401798046429,1.1865234375,210,15,2,move,3.66666666666667,1.03207106781187,0.25
544,272,rpdha,1.38516926412132,6.9659534436581,0.234375,332.5,11,3,move,8.96792893218814,4,0.25
544,272,qtrki,3.89692992074844,9.44224388208626,0.15625,100.646725913006,0,4,completing goal,3.8404044011452,9.74292893218813,0.25
544,272,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
544,272,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
544,272,yyzwu,1.30458088915643,1.40031601915688,2.025,270,6,7,move,1.02267766952966,1.02267766952966,0.29
545,272.5,zeivj,3.12184437446758,2.40113305325317,1.1865234375,35,17,0,move,8.96792893218814,7,0.25
545,272.5,owkvn,8.66736583695635,1.34269593489984,0.4,-45.9150335637611,0,1,completing goal,8.97732233047034,1.02267766952966,0.29
545,272.5,ttmkh,4.78873348171119,1.85267669835045,1.1865234375,220,16,2,move,3.66666666666667,1.03207106781187,0.25
545,272.5,rpdha,1.55281482187003,6.91309500233899,0.3515625,342.5,5,3,move,8.96792893218814,4,0.25
545,272.5,qtrki,3.89692992074844,9.44224388208626,0.15625,100.646725913006,0,4,completing goal,3.8404044011452,9.74292893218813,0.25
545,272.5,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
545,272.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
545,272.5,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
546,273,zeivj,3.54134375881409,2.82063243759968,1.1865234375,45,16,0,move,8.96792893218814,7,0.25
546,273,owkvn,8.66736583695635,1.34269593489984,0.4,-45.9150335637611,0,1,completing goal,8.97732233047034,1.02267766952966,0.29
546,273,ttmkh,4.40739219959735,1.3982118553868,1.1865234375,230,16,2,move,3.66666666666667,1.03207106781187,0.25
546,273,rpdha,1.8042831584931,6.83380734036032,0.52734375,342.5,6,3,move,8.96792893218814,4,0.25
546,273,qtrki,3.89692992074844,9.44224388208626,0.15625,100.646725913006,0,4,completing goal,3.8404044011452,9.74292893218813,0.25
546,273,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
546,273,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
546,273,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
547,273.5,zeivj,4.07902147426797,3.07135567393511,1.1865234375,25,19,0,move,8.96792893218814,7,0.25
547,273.5,owkvn,8.66736583695635,1.34269593489984,0.4,90,0,1,move,5,12,0.29
547,273.5,ttmkh,4.15050233983219,1.2498964256993,0.59326171875,210,30,2,move,3.66666666666667,1.03207106781187,0.25
547,273.5,rpdha,2.15510287278722,6.65118215641483,0.791015625,332.5,7,3,move,8.96792893218814,4,0.25
547,273.5,qtrki,3.89692992074844,9.44224388208626,0.15625,90,0,4,move,5,12,0.25
547,273.5,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
547,273.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
547,273.5,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
548,274,zeivj,4.61669918972184,3.32207891027053,1.1865234375,25,17,0,move,8.96792893218814,7,0.25
548,274,owkvn,8.66736583695635,1.34269593489984,0.4,180,0,1,move,1.03207106781187,7,0.29
548,274,ttmkh,3.85415380730729,1.26283528205889,0.59326171875,177.5,20,2,move,3.66666666666667,1.03207106781187,0.25
548,274,rpdha,2.6813324442284,6.37724438049658,1.1865234375,332.5,6,3,move,8.96792893218814,4,0.25
548,274,qtrki,3.89692992074844,9.44224388208626,0.15625,270,0,4,move,1.03207106781187,4,0.25
548,274,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
548,274,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
548,274,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
549,274.5,zeivj,5.20770336852138,3.37378507601194,1.1865234375,5,19,0,move,8.96792893218814,7,0.25
549,274.5,owkvn,8.41434840321249,1.50388581740389,0.6,147.5,9,1,move,1.03207106781187,7,0.29
549,274.5,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
549,274.5,rpdha,3.20756201566958,6.10330660457834,1.1865234375,332.5,17,3,move,8.96792893218814,4,0.25
549,274.5,qtrki,3.83396512289529,9.34340894703006,0.234375,237.5,9,4,move,1.03207106781187,4,0.25
549,274.5,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
549,274.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
549,274.5,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
550,275,zeivj,5.74538108397526,3.62450831234737,1.1865234375,25,15,0,move,8.96792893218814,7,0.25
550,275,owkvn,8.03482225259669,1.74567064115996,0.9,147.5,6,1,move,1.03207106781187,7,0.29
550,275,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
550,275,rpdha,3.73379158711076,5.82936882866009,1.1865234375,332.5,17,3,move,8.96792893218814,4,0.25
550,275,qtrki,3.83396512289529,9.16762769703006,0.3515625,270,3,4,move,1.03207106781187,4,0.25
550,275,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
550,275,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
550,275,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
551,275.5,zeivj,5.98836685883149,3.79464878357943,0.59326171875,35,27,0,move,8.96792893218814,7,0.25
551,275.5,owkvn,7.46553302667299,2.10834787679406,1.35,147.5,6,1,move,1.03207106781187,7,0.29
551,275.5,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
551,275.5,rpdha,4.26002115855195,5.55543105274185,1.1865234375,332.5,17,3,move,8.96792893218814,4,0.25
551,275.5,qtrki,3.74378403041684,8.91985718178378,0.52734375,250,8,4,move,1.03207106781187,4,0.25
551,275.5,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
551,275.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
551,275.5,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
552,276,zeivj,5.98836685883149,3.79464878357943,0.59326171875,45,27,0,move,8.96792893218814,7,0.25
552,276,owkvn,6.61159918778744,2.65236373024522,2.025,147.5,6,1,move,1.03207106781187,7,0.29
552,276,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
552,276,rpdha,4.78625072999313,5.2814932768236,1.1865234375,332.5,17,3,move,8.96792893218814,4,0.25
552,276,qtrki,3.60851239169917,8.54820140891435,0.791015625,250,6,4,move,1.03207106781187,4,0.25
552,276,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
552,276,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
552,276,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
553,276.5,zeivj,6.35284552111583,4.04985949042752,0.889892578125,35,7,0,move,8.96792893218814,7,0.25
553,276.5,owkvn,5.62309948057851,2.87150883935755,2.025,167.5,15,1,move,1.03207106781187,7,0.29
553,276.5,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
553,276.5,rpdha,5.06915260869408,5.1922946570976,0.59326171875,342.5,27,3,move,8.96792893218814,4,0.25
553,276.5,qtrki,3.40560493362266,7.99071774961021,1.1865234375,250,6,4,move,1.03207106781187,4,0.25
553,276.5,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
553,276.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
553,276.5,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
554,277,zeivj,6.82478232850566,4.52179629781734,1.3348388671875,45,5,0,move,8.96792893218814,7,0.25
554,277,owkvn,4.68767145391083,3.2589758146272,2.025,157.5,18,1,move,1.03207106781187,7,0.29
554,277,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
554,277,rpdha,5.49893772061103,5.30745523075467,0.889892578125,15,3,3,move,8.96792893218814,4,0.25
554,277,qtrki,3.02426365150882,7.53625290664656,1.1865234375,230,19,4,move,1.03207106781187,4,0.25
554,277,puiiq,6.26930200839238,1.28444261675888,0.15625,-75.7634121516194,0,5,completing goal,6.33333333333333,1.03207106781187,0.25
554,277,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
554,277,yyzwu,1.30458088915643,1.40031601915688,0.4,-126.740968292642,0,7,completing goal,1.02267766952966,1.02267766952966,0.29
555,277.5,zeivj,7.29671913589549,4.99373310520717,1.3348388671875,45,17,0,move,8.96792893218814,7,0.25
555,277.5,owkvn,3.83373761502529,3.80299166807836,2.025,147.5,18,1,move,1.03207106781187,7,0.29
555,277.5,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
555,277.5,rpdha,5.86341638289538,5.05224452390658,0.889892578125,325,21,3,move,8.96792893218814,4,0.25
555,277.5,qtrki,2.72763279213382,7.02247318711624,1.1865234375,240,16,4,move,1.03207106781187,4,0.25
555,277.5,puiiq,6.26930200839238,1.28444261675888,0.15625,90,0,5,move,5,12,0.25
555,277.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
555,277.5,yyzwu,1.30458088915643,1.40031601915688,0.4,90,0,7,move,5,12,0.29
556,278,zeivj,7.76865594328531,5.465669912597,1.3348388671875,45,17,0,move,8.96792893218814,7,0.25
556,278,owkvn,2.97980377613974,4.34700752152952,2.025,147.5,17,1,move,1.03207106781187,7,0.29
556,278,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
556,278,rpdha,6.4101343763219,4.66942846363444,1.3348388671875,325,6,3,move,8.96792893218814,4,0.25
556,278,qtrki,2.43100193275882,6.50869346758592,1.1865234375,240,17,4,move,1.03207106781187,4,0.25
556,278,puiiq,6.26930200839238,1.28444261675888,0.15625,180,0,5,move,1.02267766952966,1.02267766952966,0.25
556,278,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
556,278,yyzwu,1.30458088915643,1.40031601915688,0.4,0,0,7,move,6.33333333333333,1.03207106781187,0.29
557,278.5,zeivj,8.24059275067514,5.93760671998682,1.3348388671875,45,17,0,move,8.96792893218814,7,0.25
557,278.5,owkvn,2.04437574947206,4.73447449679918,2.025,157.5,16,1,move,1.03207106781187,7,0.29
557,278.5,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
557,278.5,rpdha,6.7125780912647,4.52839664319576,0.66741943359375,335,27,3,move,8.96792893218814,4,0.25
557,278.5,qtrki,2.28268650307132,6.25180360782076,0.59326171875,240,28,4,move,1.03207106781187,4,0.25
557,278.5,puiiq,6.15389484983626,1.30479201257922,0.234375,170,7,5,move,1.02267766952966,1.02267766952966,0.25
557,278.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
557,278.5,yyzwu,1.60002321506009,1.3482215658568,0.6,350,7,7,move,6.33333333333333,1.03207106781187,0.29
558,279,zeivj,8.71252955806496,6.40954352737665,1.3348388671875,45,17,0,move,8.96792893218814,7,0.25
558,279,owkvn,1.61740883002929,5.00648242352476,1.0125,147.5,29,1,move,1.03207106781187,7,0.29
558,279,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
558,279,rpdha,7.16624366367891,4.31684891253775,1.00112915039063,335,6,3,move,8.96792893218814,4,0.25
558,279,qtrki,2.18123277403307,5.97306177816869,0.59326171875,250,16,4,move,1.03207106781187,4,0.25
558,279,puiiq,5.98078411200209,1.2742679188487,0.3515625,190,4,5,move,1.02267766952966,1.02267766952966,0.25
558,279,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
558,279,yyzwu,2.05002321506009,1.3482215658568,0.9,0,5,7,move,6.33333333333333,1.03207106781187,0.29
559,279.5,zeivj,8.68344483983542,6.74198337795139,0.66741943359375,95,24,0,move,8.96792893218814,7,0.25
559,279.5,owkvn,1.61740883002929,5.00648242352476,1.0125,180,29,1,move,1.03207106781187,7,0.29
559,279.5,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
559,279.5,rpdha,7.84674202230021,3.99952731655073,1.50169372558594,335,6,3,move,8.96792893218814,4,0.25
559,279.5,qtrki,2.15547806994795,5.82699959312111,0.296630859375,260,27,4,move,1.03207106781187,4,0.25
559,279.5,puiiq,5.72111800525082,1.32005405944448,0.52734375,170,8,5,move,1.02267766952966,1.02267766952966,0.25
559,279.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
559,279.5,yyzwu,2.71476844834333,1.46543408578198,1.35,10,5,7,move,6.33333333333333,1.03207106781187,0.29
560,280,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
560,280,owkvn,1.38906036353073,5.73071123299919,1.51875,107.5,11,1,move,1.03207106781187,7,0.29
560,280,ttmkh,3.85415380730729,1.26283528205889,0.15625,-129.092545242213,0,2,completing goal,3.66666666666667,1.03207106781187,0.25
560,280,rpdha,8.20937321048014,3.90236058252758,0.750846862792969,345,27,3,move,8.96792893218814,4,0.25
560,280,qtrki,2.11839921252607,5.76277712817982,0.15625,240,30,4,move,1.03207106781187,4,0.25
560,280,puiiq,5.47334749000454,1.41023515192292,0.52734375,160,18,5,move,1.02267766952966,1.02267766952966,0.25
560,280,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
560,280,yyzwu,3.46126175186358,2.14946917099283,2.025,42.5,3,7,move,6.33333333333333,1.03207106781187,0.29
561,280.5,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
561,280.5,owkvn,1.28994203631363,6.48358967460493,1.51875,97.5,18,1,move,1.03207106781187,7,0.29
561,280.5,ttmkh,3.85415380730729,1.26283528205889,0.15625,180,0,2,move,5,12,0.25
561,280.5,rpdha,8.75331999275003,3.75661048149285,1.12627029418945,345,6,3,move,8.96792893218814,4,0.25
561,280.5,qtrki,2.05980546252607,5.66128977617383,0.234375,240,6,4,move,1.03207106781187,4,0.25
561,280.5,puiiq,5.33807585128686,1.78189092479235,0.791015625,110,10,5,move,1.02267766952966,1.02267766952966,0.25
561,280.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
561,280.5,yyzwu,3.89968711252945,1.89634417099283,1.0125,330,33,7,move,6.33333333333333,1.03207106781187,0.29
562,281,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
562,281,owkvn,1.28994203631363,6.48358967460493,0.4,116.535380394441,0,1,completing goal,1.03207106781187,7,0.29
562,281,ttmkh,3.85415380730729,1.26283528205889,0.15625,135,0,2,move,3.8404044011452,9.74292893218813,0.25
562,281,rpdha,8.75331999275003,3.75661048149285,0.15625,48.5957332424033,0,3,completing goal,8.96792893218814,4,0.25
562,281,qtrki,1.97191483752607,5.50905874816485,0.3515625,240,6,4,move,1.03207106781187,4,0.25
562,281,puiiq,5.15224796485215,1.84952674415119,0.3955078125,160,24,5,move,1.02267766952966,1.02267766952966,0.25
562,281,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
562,281,yyzwu,4.55732515352826,1.51665667099283,1.51875,330,6,7,move,6.33333333333333,1.03207106781187,0.29
563,281.5,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
563,281.5,owkvn,1.28994203631363,6.48358967460493,0.4,116.535380394441,0,1,completing goal,1.03207106781187,7,0.29
563,281.5,ttmkh,3.86436737091054,1.37957684824152,0.234375,85,10,2,move,3.8404044011452,9.74292893218813,0.25
563,281.5,rpdha,8.75331999275003,3.75661048149285,0.15625,48.5957332424033,0,3,completing goal,8.96792893218814,4,0.25
563,281.5,qtrki,1.80242982325325,5.30707437351433,0.52734375,230,7,4,move,1.03207106781187,4,0.25
563,281.5,puiiq,4.96642007841744,1.91716256351002,0.3955078125,160,17,5,move,1.02267766952966,1.02267766952966,0.25
563,281.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
563,281.5,yyzwu,4.88614417402767,1.32681292099283,0.759375,330,28,7,move,6.33333333333333,1.03207106781187,0.29
564,282,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
564,282,owkvn,1.28994203631363,6.48358967460493,0.4,116.535380394441,0,1,completing goal,1.03207106781187,7,0.29
564,282,ttmkh,3.85926058910892,1.43794763133283,0.15625,95,27,2,move,3.8404044011452,9.74292893218813,0.25
564,282,rpdha,8.75331999275003,3.75661048149285,0.15625,48.5957332424033,0,3,completing goal,8.96792893218814,4,0.25
564,282,qtrki,1.60467591700325,4.96455456049412,0.791015625,240,5,4,move,1.03207106781187,4,0.25
564,282,puiiq,4.86904528838571,1.93433236623344,0.19775390625,170,27,5,move,1.02267766952966,1.02267766952966,0.25
564,282,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
564,282,yyzwu,5.45513335647546,1.35165552520325,1.1390625,2.5,3,7,move,6.33333333333333,1.03207106781187,0.29
565,282.5,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
565,282.5,owkvn,1.28994203631363,6.48358967460493,0.4,116.535380394441,0,1,completing goal,1.03207106781187,7,0.29
565,282.5,ttmkh,3.85245154670675,1.51577534212125,0.15625,95,17,2,move,3.8404044011452,9.74292893218813,0.25
565,282.5,rpdha,8.75331999275003,3.75661048149285,0.15625,48.5957332424033,0,3,completing goal,8.96792893218814,4,0.25
565,282.5,qtrki,1.30804505762825,4.4507748409638,1.1865234375,240,6,4,move,1.03207106781187,4,0.25
565,282.5,puiiq,4.75969568337786,2.03453281816862,0.296630859375,137.5,9,5,move,1.02267766952966,1.02267766952966,0.25
565,282.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
565,282.5,yyzwu,6.30861713014715,1.38891943151887,1.70859375,2.5,6,7,move,6.33333333333333,1.03207106781187,0.29
566,283,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
566,283,owkvn,1.28994203631363,6.48358967460493,0.4,116.535380394441,0,1,completing goal,1.03207106781187,7,0.29
566,283,ttmkh,3.84234142775744,1.55350681971067,0.15625,105,27,2,move,3.8404044011452,9.74292893218813,0.25
566,283,rpdha,8.75331999275003,3.75661048149285,0.15625,48.5957332424033,0,3,completing goal,8.96792893218814,4,0.25
566,283,qtrki,1.32098391398784,4.15442630843891,0.59326171875,272.5,25,4,move,1.03207106781187,4,0.25
566,283,puiiq,4.69118288845592,2.06291174702138,0.15625,157.5,26,5,move,1.02267766952966,1.02267766952966,0.25
566,283,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
566,283,yyzwu,6.30861713014715,1.38891943151887,0.4,-86.0378798619053,0,7,completing goal,6.33333333333333,1.03207106781187,0.29
567,283.5,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
567,283.5,owkvn,1.28994203631363,6.48358967460493,0.4,116.535380394441,0,1,completing goal,1.03207106781187,7,0.29
567,283.5,ttmkh,3.83223130880812,1.59123829730008,0.15625,105,28,2,move,3.8404044011452,9.74292893218813,0.25
567,283.5,rpdha,8.75331999275003,3.75661048149285,0.15625,48.5957332424033,0,3,completing goal,8.96792893218814,4,0.25
567,283.5,qtrki,1.32098391398784,4.15442630843891,0.15625,-151.875127278433,0,4,completing goal,1.03207106781187,4,0.25
567,283.5,puiiq,4.61900479997847,2.0928088901749,0.15625,157.5,17,5,move,1.02267766952966,1.02267766952966,0.25
567,283.5,tmimg,6.08587834770189,9.41405919045258,0.4,77.365797410993,0,6,completing goal,6.1595955988548,9.74292893218813,0.29
567,283.5,yyzwu,6.30861713014715,1.38891943151887,0.4,-86.0378798619053,0,7,completing goal,6.33333333333333,1.03207106781187,0.29
568,284,zeivj,8.68344483983542,6.74198337795139,0.15625,42.2068739867149,0,0,completing goal,8.96792893218814,7,0.25
568,284,owkvn,1.28994203631363,6.48358967460493,0.4,45,0,1,move,5,12,0.29
568,284,ttmkh,3.78742064971819,1.65523455076016,0.15625,125,15,2,move,3.8404044011452,9.74292893218813,0.25
568,284,rpdha,8.75331999275003,3.75661048149285,0.15625,48.5957332424033,0,3,completing goal,8.96792893218814,4,0.25
